epoch,runner_t_s,build_t_s,root_pid,tree_cpu_pct_sum,busy_core_equiv,normalized_8core_pct,process_count,rustc_count,cargo_count,build_script_count,max_process_cpu_pct,top_command
1780130702.296,103.964,39.296,93031,81.20,0.81,10.15,6,2,1,0,47.20,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name derive_more_impl --edition=2021 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/derive_more-impl-2.1.1/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type proc-macro --emit=dep-info,link -C prefer-dynamic -C embed-bitcode=no --warn=unexpected_cfgs --check-cfg cfg(ci) --check-cfg cfg(error_generic_member_access) --check-cfg cfg(nightly) -C debug-assertions=off --cfg feature=""add"" --cfg feature=""add_assign"" --cfg feature=""as_ref"" --cfg feature=""constructor"" --cfg feature=""debug"" --cfg feature=""default"" --cfg feature=""deref"" --cfg feature=""deref_mut"" --cfg feature=""display"" --cfg feature=""eq"" --cfg feature=""error"" --cfg feature=""from"" --cfg feature=""from_str"" --cfg feature=""index"" --cfg feature=""index_mut"" --cfg feature=""into"" --cfg feature=""into_iterator"" --cfg feature=""is_variant"" --cfg feature=""mul"" --cfg feature=""mul_assign"" --cfg feature=""not"" --cfg feature=""sum"" --cfg feature=""try_from"" --cfg feature=""try_into"" --cfg feature=""try_unwrap"" --cfg feature=""unwrap"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""add"", ""add_assign"", ""as_ref"", ""constructor"", ""debug"", ""default"", ""deref"", ""deref_mut"", ""display"", ""eq"", ""error"", ""from"", ""from_str"", ""full"", ""index"", ""index_mut"", ""into"", ""into_iterator"", ""is_variant"", ""mul"", ""mul_assign"", ""not"", ""sum"", ""testing-helpers"", ""try_from"", ""try_into"", ""try_unwrap"", ""unwrap"")) -C metadata=f5191c08aed33c57 -C extra-filename=-481f046faa24d41b --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --extern convert_case=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps/libconvert_case-91b6bd11d108f96e.rlib --extern proc_macro2=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps/libproc_macro2-8c6fa12d1dd53952.rlib --extern quote=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps/libquote-1e9006a01f58845d.rlib --extern syn=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps/libsyn-9cc41db5b623a5dd.rlib --extern unicode_xid=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps/libunicode_xid-8712b889e4b45109.rlib --extern proc_macro --cap-lints allow"
1780130703.470,105.138,40.470,93031,71.40,0.71,8.93,5,1,1,0,71.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130704.593,106.261,41.593,93031,77.80,0.78,9.72,5,1,1,0,77.80,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130705.755,107.423,42.755,93031,73.30,0.73,9.16,5,1,1,0,73.30,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130706.875,108.543,43.875,93031,78.70,0.79,9.84,5,1,1,0,78.70,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130707.970,109.638,44.970,93031,78.40,0.78,9.80,5,1,1,0,78.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130709.176,110.844,46.176,93031,53.70,0.54,6.71,5,1,1,0,53.70,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130710.276,111.944,47.276,93031,83.40,0.83,10.42,6,2,1,0,67.80,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name core --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_fp_fmt_parse) --check-cfg cfg(feature, values(any())) --check-cfg cfg(target_has_reliable_f16) --check-cfg cfg(target_has_reliable_f16_math) --check-cfg cfg(target_has_reliable_f128) --check-cfg cfg(target_has_reliable_f128_math) --check-cfg cfg(llvm_enzyme) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""debug_refcell"", ""llvm_enzyme"", ""optimize_for_size"", ""panic_immediate_abort"")) -C metadata=99609ed0ab953cd5 -C extra-filename=-d9ef87706fa9a7f5 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780130711.373,113.041,48.373,93031,173.10,1.73,21.64,6,2,1,0,86.60,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name compiler_builtins --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/compiler-builtins/compiler-builtins/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 -C debug-assertions=off --cfg feature=""arch"" --cfg feature=""compiler-builtins"" --cfg feature=""default"" --cfg feature=""unmangled-names"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""arch"", ""c"", ""compiler-builtins"", ""default"", ""mem"", ""unmangled-names"", ""unstable-public-internals"")) -C metadata=3c5ca478d13f7534 -C extra-filename=-8141dd3b2ab3624f --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --extern core=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps/libcore-d9ef87706fa9a7f5.rmeta --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc --cfg intrinsics_enabled --cfg f16_enabled --cfg f128_enabled --cfg feature=""mem"" --cfg mem_unaligned --check-cfg cfg(thumb) --check-cfg cfg(thumb_1) --check-cfg cfg(x86_no_sse2) --check-cfg cfg(assert_no_panic) --check-cfg cfg(intrinsics_enabled) --check-cfg cfg(optimizations_enabled) --check-cfg cfg(f16_enabled) --check-cfg cfg(f128_enabled) --check-cfg cfg(__ashldi3, values(""optimized-c"")) --check-cfg cfg(__ashlsi3, values(""optimized-c"")) --check-cfg cfg(__ashrdi3, values(""optimized-c"")) --check-cfg cfg(__ashrsi3, values(""optimized-c"")) --check-cfg cfg(__bswapsi2, values(""optimized-c"")) --check-cfg cfg(__bswapdi2, values(""optimized-c"")) --check-cfg cfg(__bswapti2, values(""optimized-c"")) --check-cfg cfg(__divdi3, values(""optimized-c"")) --check-cfg cfg(__divsi3, values(""optimized-c"")) --check-cfg cfg(__divmoddi4, values(""optimized-c"")) --check-cfg cfg(__divmodsi4, values(""optimized-c"")) --check-cfg cfg(__divmodsi4, values(""optimized-c"")) --check-cfg cfg(__divmodti4, values(""optimized-c"")) --check-cfg cfg(__lshrdi3, values(""optimized-c"")) --check-cfg cfg(__lshrsi3, values(""optimized-c"")) --check-cfg cfg(__moddi3, values(""optimized-c"")) --check-cfg cfg(__modsi3, values(""optimized-c"")) --check-cfg cfg(__muldi3, values(""optimized-c"")) --check-cfg cfg(__udivdi3, values(""optimized-c"")) --check-cfg cfg(__udivmoddi4, values(""optimized-c"")) --check-cfg cfg(__udivmodsi4, values(""optimized-c"")) --check-cfg cfg(__udivsi3, values(""optimized-c"")) --check-cfg cfg(__umoddi3, values(""optimized-c"")) --check-cfg cfg(__umodsi3, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas8_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas16_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas16_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas16_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_cas16_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldadd8_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldclr8_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldeor8_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_ldset8_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp1_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp1_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp1_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp1_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp2_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp2_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp2_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp2_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp4_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp4_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp4_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp4_acq_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp8_relax, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp8_acq, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp8_rel, values(""optimized-c"")) --check-cfg cfg(__aarch64_swp8_acq_rel, values(""optimized-c"")) --check-cfg cfg(target_feature, values(""vis3"")) --check-cfg cfg(mem_unaligned) --check-cfg cfg(kernel_user_helpers)"
1780130712.465,114.133,49.465,93031,68.00,0.68,8.50,5,1,1,0,68.00,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name alloc --edition=2024 /Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C codegen-units=256 --warn=unexpected_cfgs --check-cfg cfg(no_global_oom_handling) --check-cfg cfg(no_rc) --check-cfg cfg(no_sync) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""compiler-builtins-c"", ""compiler-builtins-mem"", ""optimize_for_size"")) -C metadata=87878dc23bd94434 -C extra-filename=-01ae3635ac91bcf4 --out-dir /private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -Z force-unstable-if-unmarked -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/release/deps --extern priv:compiler_builtins=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-8141dd3b2ab3624f.rmeta --extern core=/private/tmp/host-starryos-aligned-j8-target-20260530T164300-host-j8/aarch64-unknown-none-softfloat/release/deps/libcore-d9ef87706fa9a7f5.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
