epoch,runner_t_s,build_t_s,root_pid,tree_cpu_pct_sum,busy_core_equiv,normalized_8core_pct,process_count,rustc_count,cargo_count,build_script_count,max_process_cpu_pct,top_command
1780132239.420,47.583,34.420,68902,94.40,0.94,11.80,5,1,1,0,94.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name zerocopy --edition=2021 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/zerocopy-0.8.48/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""alloc"" --cfg feature=""derive"" --cfg feature=""zerocopy-derive"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""__internal_use_only_features_that_work_on_stable"", ""alloc"", ""derive"", ""float-nightly"", ""simd"", ""simd-nightly"", ""std"", ""zerocopy-derive"")) -C metadata=c3b59b0e3908ab17 -C extra-filename=-f0465a348003893d --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern zerocopy_derive=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libzerocopy_derive-3dfd3c1af9caab1e.dylib -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc --check-cfg cfg(no_zerocopy_simd_x86_avx12_1_89_0) --check-cfg cfg(rust, values(""1.89.0"")) --check-cfg cfg(no_zerocopy_core_error_1_81_0) --check-cfg cfg(rust, values(""1.81.0"")) --check-cfg cfg(no_zerocopy_diagnostic_on_unimplemented_1_78_0) --check-cfg cfg(rust, values(""1.78.0"")) --check-cfg cfg(no_zerocopy_generic_bounds_in_const_fn_1_61_0) --check-cfg cfg(rust, values(""1.61.0"")) --check-cfg cfg(no_zerocopy_target_has_atomics_1_60_0) --check-cfg cfg(rust, values(""1.60.0"")) --check-cfg cfg(no_zerocopy_aarch64_simd_1_59_0) --check-cfg cfg(rust, values(""1.59.0"")) --check-cfg cfg(no_zerocopy_aarch64_simd_be_1_87_0) --check-cfg cfg(rust, values(""1.87.0"")) --check-cfg cfg(no_zerocopy_panic_in_const_and_vec_try_reserve_1_57_0) --check-cfg cfg(rust, values(""1.57.0"")) --check-cfg cfg(doc_cfg) --check-cfg cfg(kani) --check-cfg cfg(__ZEROCOPY_INTERNAL_USE_ONLY_NIGHTLY_FEATURES_IN_TESTS) --check-cfg cfg(__ZEROCOPY_INTERNAL_USE_ONLY_DEV_MODE) --check-cfg cfg(coverage_nightly) --check-cfg cfg(zerocopy_inline_always)"
1780132240.452,48.615,35.452,68902,25.40,0.25,3.17,5,0,1,0,24.90,(rustc)
1780132241.483,49.645,36.483,68902,0.00,0.00,0.00,5,0,1,0,0.00,bash /Users/txc/code/Auto-OS/showtime-2/scripts/run-host-aligned-starryos-oracle.sh
1780132242.508,50.671,37.508,68902,35.90,0.36,4.49,5,1,1,0,35.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name gpt_disk_types --edition=2021 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/gpt_disk_types-0.16.1/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""bytemuck"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""bytemuck"", ""std"")) -C metadata=814e0446895a00fb -C extra-filename=-0903cd9f18df6b5e --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern bytemuck=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libbytemuck-15a6f44120f3ae6f.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern crc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcrc-29a0f0701d4c585f.rmeta --extern ucs2=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libucs2-6bcbffa40625e6fe.rmeta --extern uguid=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libuguid-5869311f0ea3069b.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132243.540,51.702,38.540,68902,6.40,0.06,0.80,5,1,1,0,6.00,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name virtio_drivers --edition=2024 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/virtio-drivers-0.13.0/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""alloc"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""alloc"", ""default"", ""embedded-io"")) -C metadata=95947261bba3424f -C extra-filename=-6179c7b2c729c37e --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern bitflags=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libbitflags-b40d3a41ae981966.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern enumn=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libenumn-5207a548092dfb47.dylib --extern log=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liblog-46941cba8dbfbda7.rmeta --extern safe_mmio=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libsafe_mmio-50aad0d93236e9d7.rmeta --extern thiserror=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libthiserror-ae8fdce2ac0b5875.rmeta --extern zerocopy=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libzerocopy-f0465a348003893d.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132244.569,52.732,39.569,68902,90.50,0.91,11.31,5,1,1,0,90.50,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name virtio_drivers --edition=2024 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/virtio-drivers-0.13.0/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""alloc"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""alloc"", ""default"", ""embedded-io"")) -C metadata=95947261bba3424f -C extra-filename=-6179c7b2c729c37e --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern bitflags=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libbitflags-b40d3a41ae981966.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern enumn=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libenumn-5207a548092dfb47.dylib --extern log=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liblog-46941cba8dbfbda7.rmeta --extern safe_mmio=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libsafe_mmio-50aad0d93236e9d7.rmeta --extern thiserror=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libthiserror-ae8fdce2ac0b5875.rmeta --extern zerocopy=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libzerocopy-f0465a348003893d.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132245.601,53.764,40.601,68902,16.80,0.17,2.10,5,0,1,0,16.10,(rustc)
1780132246.630,54.793,41.630,68902,31.20,0.31,3.90,5,1,1,0,30.90,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name futures_macro --edition=2018 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-macro-0.3.32/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type proc-macro --emit=dep-info,link -C prefer-dynamic -C embed-bitcode=no --warn=unreachable_pub --warn=unexpected_cfgs --warn=single_use_lifetimes --warn=rust_2018_idioms --warn=missing_debug_implementations --check-cfg cfg(futures_sanitizer) -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values()) -C metadata=fe376d0ef67537cc -C extra-filename=-948a01527a647cb1 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern proc_macro2=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libproc_macro2-db7bb0f61d75eb4e.rlib --extern quote=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libquote-cec908a394b3b7dc.rlib --extern syn=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libsyn-2898b63a571bd6bb.rlib --extern proc_macro --cap-lints allow"
1780132247.664,55.827,42.664,68902,9.00,0.09,1.12,5,1,1,0,8.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name futures_util --edition=2018 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/futures-util-0.3.32/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --warn=unreachable_pub --warn=unexpected_cfgs --warn=single_use_lifetimes --warn=rust_2018_idioms --warn=missing_debug_implementations --check-cfg cfg(futures_sanitizer) --cfg feature=""alloc"" --cfg feature=""async-await"" --cfg feature=""async-await-macro"" --cfg feature=""futures-macro"" --cfg feature=""slab"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""alloc"", ""async-await"", ""async-await-macro"", ""bilock"", ""cfg-target-has-atomic"", ""channel"", ""compat"", ""default"", ""futures-channel"", ""futures-io"", ""futures-macro"", ""futures-sink"", ""futures_01"", ""io"", ""io-compat"", ""libc"", ""memchr"", ""portable-atomic"", ""sink"", ""slab"", ""spin"", ""std"", ""tokio-io"", ""unstable"", ""write-all-vectored"")) -C metadata=26daaafb800b7d4a -C extra-filename=-577ab6f9506c7f9d --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern futures_core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libfutures_core-218fa9b9d42708d7.rmeta --extern futures_macro=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libfutures_macro-948a01527a647cb1.dylib --extern futures_task=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libfutures_task-296516f8c6a474ea.rmeta --extern pin_project_lite=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libpin_project_lite-b005b36add09dea1.rmeta --extern slab=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libslab-8b62c9afd1c31434.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132248.693,56.856,43.693,68902,0.90,0.01,0.11,5,1,1,0,0.50,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/cargo build -p starryos --bin starryos --target aarch64-unknown-none-softfloat -Z build-std=core,alloc,compiler_builtins --target-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1 --features qemu,gic-v3,cntv-timer,smp --release"
1780132249.725,57.888,44.725,68902,70.50,0.70,8.81,5,1,1,0,70.50,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name syn --edition=2018 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/syn-1.0.109/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C debug-assertions=off --cfg feature=""clone-impls"" --cfg feature=""default"" --cfg feature=""derive"" --cfg feature=""extra-traits"" --cfg feature=""full"" --cfg feature=""parsing"" --cfg feature=""printing"" --cfg feature=""proc-macro"" --cfg feature=""quote"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""clone-impls"", ""default"", ""derive"", ""extra-traits"", ""fold"", ""full"", ""parsing"", ""printing"", ""proc-macro"", ""quote"", ""test"", ""visit"", ""visit-mut"")) -C metadata=17c27c617ecb8225 -C extra-filename=-ea950625ad5d88e8 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern proc_macro2=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libproc_macro2-db7bb0f61d75eb4e.rmeta --extern quote=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libquote-cec908a394b3b7dc.rmeta --extern unicode_ident=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libunicode_ident-12f5667cc058b72b.rmeta --cap-lints allow"
1780132250.753,58.916,45.753,68902,37.00,0.37,4.62,5,1,1,0,36.70,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name darling_core --edition=2018 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/darling_core-0.13.4/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C debug-assertions=off --cfg feature=""strsim"" --cfg feature=""suggestions"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""diagnostics"", ""strsim"", ""suggestions"")) -C metadata=ba5b4912fcdaf817 -C extra-filename=-e5cfb5eb2f4a11b7 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern fnv=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libfnv-594647c96563a462.rmeta --extern ident_case=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libident_case-97932c1866ae5c7e.rmeta --extern proc_macro2=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libproc_macro2-db7bb0f61d75eb4e.rmeta --extern quote=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libquote-cec908a394b3b7dc.rmeta --extern strsim=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libstrsim-daa015bfb7f44a5c.rmeta --extern syn=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps/libsyn-ea950625ad5d88e8.rmeta --cap-lints allow"
1780132251.785,59.948,46.785,68902,0.00,0.00,0.00,5,1,1,0,0.00,bash /Users/txc/code/Auto-OS/showtime-2/scripts/run-host-aligned-starryos-oracle.sh
1780132252.819,60.982,47.819,68902,0.00,0.00,0.00,5,0,1,1,0.00,bash /Users/txc/code/Auto-OS/showtime-2/scripts/run-host-aligned-starryos-oracle.sh
1780132253.852,62.015,48.852,68902,24.80,0.25,3.10,5,1,1,0,23.90,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name hashbrown --edition=2021 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/hashbrown-0.16.1/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""allocator-api2"" --cfg feature=""default"" --cfg feature=""default-hasher"" --cfg feature=""equivalent"" --cfg feature=""inline-more"" --cfg feature=""raw-entry"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""alloc"", ""allocator-api2"", ""core"", ""default"", ""default-hasher"", ""equivalent"", ""inline-more"", ""nightly"", ""raw-entry"", ""rayon"", ""rustc-dep-of-std"", ""rustc-internal-api"", ""serde"")) -C metadata=500ccbed72ecaee6 -C extra-filename=-49097561ffcf0363 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern allocator_api2=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballocator_api2-5769a98235f5fcca.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern equivalent=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libequivalent-f3deeea0a117042d.rmeta --extern foldhash=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libfoldhash-fe4c92cb34dce516.rmeta -Z unstable-options --cap-lints allow -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132254.883,63.046,49.883,68902,61.30,0.61,7.66,5,1,1,0,60.90,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name rsext4 --edition=2024 components/rsext4/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C opt-level=3 -C linker-plugin-lto --cfg feature=""USE_MULTILEVEL_CACHE"" --cfg feature=""default"" --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values(""USE_MULTILEVEL_CACHE"", ""default"")) -C metadata=91a63b383c43beef -C extra-filename=-b14a43d41f09b790 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps --target aarch64-unknown-none-softfloat -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --extern noprelude,nounused:alloc=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liballoc-c68a4ab3c84776d3.rmeta --extern bitflags=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libbitflags-b40d3a41ae981966.rmeta --extern noprelude,nounused:compiler_builtins=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcompiler_builtins-fadd5bc9339268c7.rmeta --extern noprelude,nounused:core=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/libcore-24028a52cfebc9af.rmeta --extern lazy_static=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liblazy_static-08b103175664ddc2.rmeta --extern log=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/aarch64-unknown-none-softfloat/release/deps/liblog-46941cba8dbfbda7.rmeta -Z unstable-options -Clink-arg=-Tlinker.x -Clink-arg=-no-pie -Clink-arg=-znostart-stop-gc"
1780132255.914,64.077,50.914,68902,2.90,0.03,0.36,5,1,1,0,2.40,"/Users/txc/.rustup/toolchains/nightly-2026-04-27-aarch64-apple-darwin/bin/rustc --crate-name version_check --edition=2015 /Users/txc/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/version_check-0.9.5/src/lib.rs --error-format=json --json=diagnostic-rendered-ansi,artifacts,future-incompat --crate-type lib --emit=dep-info,metadata,link -C embed-bitcode=no -C debug-assertions=off --check-cfg cfg(docsrs,test) --check-cfg cfg(feature, values()) -C metadata=20afd83b26f9adb0 -C extra-filename=-fca80491a8b00809 --out-dir /private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps -C strip=debuginfo -L dependency=/private/tmp/host-starryos-aligned-j1-target-20260530T171000-native-j1/release/deps --cap-lints allow"
