# utc_iso elapsed_s log_bytes log_lines last_signal
2026-05-18T06:49:26Z 30 2944 77 
2026-05-18T06:49:56Z 61 3284 81 
2026-05-18T06:50:27Z 91 3833 89 [M6 2026-05-18T06:50:08Z] [subset-0] start cargo metadata --offline --no-deps 
2026-05-18T06:50:56Z 121 4415 99 [M6 2026-05-18T06:50:42Z] [subset-1] start cargo pkgid -p riscv-h 
2026-05-18T06:51:26Z 151 5057 110 [M6 2026-05-18T06:51:08Z] [subset-2] start cargo pkgid -p ax-cpu 
2026-05-18T06:51:57Z 182 5682 121 [M6 2026-05-18T06:51:33Z] [subset-3] start cargo pkgid -p ax-errno 
