# utc_iso elapsed_s log_bytes log_lines last_signal
2026-05-17T22:07:35Z 61 3190 79 [M6 2026-05-17T22:06:41Z] copy Alpine Rust runtime to tmpfs: /opt/tgoskits/.m6-work/alpine-rust 
2026-05-17T22:08:36Z 122 3190 79 [M6 2026-05-17T22:06:41Z] copy Alpine Rust runtime to tmpfs: /opt/tgoskits/.m6-work/alpine-rust 
2026-05-17T22:09:37Z 183 3417 82 [M6 2026-05-17T22:06:41Z] copy Alpine Rust runtime to tmpfs: /opt/tgoskits/.m6-work/alpine-rust 
